id,symbol,timeframe,data_type,rows_existing,rows_fetched,rows_final,gaps_found,status,issues,fetched_at
60345,ETHUSDT,1m,ohlcv,54664,78,54739,0,ok,"",2026-07-19 15:41:36.997882+00
60344,BTCUSDT,30m,ohlcv,62189,6,62192,0,ok,"",2026-07-19 15:41:20.119105+00
60343,BTCUSDT,1m,ohlcv,57859,74,57930,0,ok,"",2026-07-19 15:40:55.035981+00
60342,BTCUSDT,1h,ohlcv,31095,4,31096,0,ok,"",2026-07-19 15:40:30.633916+00
60341,BTCUSDT,4h,ohlcv,7773,4,7774,0,ok,"",2026-07-19 15:40:03.812339+00
60340,DOGEUSDT,1m,ohlcv,57852,8,57857,0,ok,"",2026-07-19 14:29:59.165772+00
60339,BNBUSDT,1m,ohlcv,57851,8,57856,0,ok,"",2026-07-19 14:29:15.884991+00
60338,XRPUSDT,1m,ohlcv,57850,8,57855,0,ok,"",2026-07-19 14:28:31.810493+00
60337,SOLUSDT,1m,ohlcv,57850,7,57854,0,ok,"",2026-07-19 14:27:12.900525+00
60336,ETHUSDT,1m,ohlcv,54660,7,54664,0,ok,"",2026-07-19 14:26:14.007603+00
60335,BTCUSDT,1m,ohlcv,57850,7,57854,0,ok,"",2026-07-19 14:25:32.528895+00
60334,SOLUSDT,5m,ohlcv,373127,9,373133,0,ok,"",2026-07-19 14:25:31.652721+00
60333,DOGEUSDT,1m,ohlcv,57848,7,57852,0,ok,"",2026-07-19 14:24:51.90561+00
60332,BNBUSDT,1m,ohlcv,57847,7,57851,0,ok,"",2026-07-19 14:24:05.941886+00
60331,XRPUSDT,1m,ohlcv,57847,6,57850,0,ok,"",2026-07-19 14:23:27.263778+00
60330,SOLUSDT,1m,ohlcv,57846,7,57850,0,ok,"",2026-07-19 14:22:52.285746+00
60329,ETHUSDT,1m,ohlcv,54657,6,54660,0,ok,"",2026-07-19 14:22:04.41335+00
60328,ETHUSDT,5m,ohlcv,373127,8,373132,0,ok,"",2026-07-19 14:21:35.416937+00
60327,BTCUSDT,1m,ohlcv,57847,6,57850,0,ok,"",2026-07-19 14:21:34.506686+00
60326,DOGEUSDT,1m,ohlcv,57845,6,57848,0,ok,"",2026-07-19 14:20:43.879607+00
60325,BNBUSDT,1m,ohlcv,57844,6,57847,0,ok,"",2026-07-19 14:20:03.397897+00
60324,XRPUSDT,1m,ohlcv,57844,6,57847,0,ok,"",2026-07-19 14:19:35.221923+00
60323,SOLUSDT,1m,ohlcv,57843,6,57846,0,ok,"",2026-07-19 14:19:03.376114+00
60322,ETHUSDT,1m,ohlcv,54653,7,54657,0,ok,"",2026-07-19 14:18:33.049314+00
60321,BTCUSDT,1m,ohlcv,57844,6,57847,0,ok,"",2026-07-19 14:18:08.285716+00
60320,BTCUSDT,5m,ohlcv,373126,8,373131,0,ok,"",2026-07-19 14:18:02.908743+00
60319,DOGEUSDT,1m,ohlcv,57842,6,57845,0,ok,"",2026-07-19 14:17:37.8808+00
60318,BNBUSDT,1m,ohlcv,57841,6,57844,0,ok,"",2026-07-19 14:17:05.126162+00
60317,XRPUSDT,1m,ohlcv,57841,6,57844,0,ok,"",2026-07-19 14:16:37.888182+00
60316,SOLUSDT,1m,ohlcv,57841,5,57843,0,ok,"",2026-07-19 14:16:00.503072+00
60315,ETHUSDT,1m,ohlcv,54651,5,54653,0,ok,"",2026-07-19 14:15:28.233216+00
60314,BTCUSDT,1m,ohlcv,57842,5,57844,0,ok,"",2026-07-19 14:14:58.533729+00
60313,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 14:14:53.862596+00
60312,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 14:14:51.826291+00
60311,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 14:14:49.870684+00
60310,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 14:14:47.832493+00
60309,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 14:14:45.875256+00
60308,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 14:14:43.844584+00
60307,DOGEUSDT,1h,open_interest_1h,31186,200,31188,0,ok,"",2026-07-19 14:14:42.249784+00
60306,BNBUSDT,1h,open_interest_1h,31186,200,31188,0,ok,"",2026-07-19 14:14:40.444358+00
60305,XRPUSDT,1h,open_interest_1h,31186,200,31188,0,ok,"",2026-07-19 14:14:38.137591+00
60304,SOLUSDT,1h,open_interest_1h,31186,200,31188,0,ok,"",2026-07-19 14:14:36.197581+00
60303,DOGEUSDT,1m,ohlcv,57839,6,57842,0,ok,"",2026-07-19 14:14:34.518031+00
60302,ETHUSDT,1h,open_interest_1h,31186,200,31188,0,ok,"",2026-07-19 14:14:34.154946+00
60301,BTCUSDT,1h,open_interest_1h,31186,200,31188,0,ok,"",2026-07-19 14:14:32.159745+00
60300,DOGEUSDT,8h,funding_rate,3923,200,3923,0,ok,"",2026-07-19 14:14:30.402077+00
60299,BNBUSDT,8h,funding_rate,3923,200,3923,0,ok,"",2026-07-19 14:14:28.100263+00
60298,XRPUSDT,8h,funding_rate,3923,200,3923,0,ok,"",2026-07-19 14:14:26.128867+00
60297,SOLUSDT,8h,funding_rate,3923,200,3923,0,ok,"",2026-07-19 14:14:24.107815+00
60296,ETHUSDT,8h,funding_rate,3923,200,3923,0,ok,"",2026-07-19 14:14:22.157542+00
60295,BTCUSDT,8h,funding_rate,3923,200,3923,0,ok,"",2026-07-19 14:14:20.033411+00
60294,DOGEUSDT,1h,ohlcv,31093,5,31095,0,ok,"",2026-07-19 14:14:19.174672+00
60293,BNBUSDT,1m,ohlcv,57839,5,57841,0,ok,"",2026-07-19 14:14:10.155474+00
60292,BNBUSDT,1h,ohlcv,31093,5,31095,0,ok,"",2026-07-19 14:14:05.245975+00
60291,XRPUSDT,1h,ohlcv,31093,5,31095,0,ok,"",2026-07-19 14:13:52.325257+00
60290,XRPUSDT,1m,ohlcv,57838,6,57841,0,ok,"",2026-07-19 14:13:47.321418+00
60289,SOLUSDT,1h,ohlcv,31093,5,31095,0,ok,"",2026-07-19 14:13:38.866021+00
60288,ETHUSDT,1h,ohlcv,31093,5,31095,0,ok,"",2026-07-19 14:13:26.119841+00
60287,SOLUSDT,1m,ohlcv,57838,6,57841,0,ok,"",2026-07-19 14:13:25.353646+00
60286,BTCUSDT,1h,ohlcv,31093,5,31095,0,ok,"",2026-07-19 14:13:12.450785+00
60285,ETHUSDT,1m,ohlcv,54649,5,54651,0,ok,"",2026-07-19 14:13:02.653152+00
60284,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 14:12:59.790288+00
60283,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 14:12:46.878838+00
60282,BTCUSDT,1m,ohlcv,57839,6,57842,0,ok,"",2026-07-19 14:12:37.12653+00
60281,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 14:12:34.206789+00
60280,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 14:12:20.907574+00
60279,DOGEUSDT,1m,ohlcv,57837,5,57839,0,ok,"",2026-07-19 14:12:06.470186+00
60278,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 14:12:05.891908+00
60277,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 14:11:51.790193+00
60276,DOGEUSDT,30m,ohlcv,62188,4,62189,0,ok,"",2026-07-19 14:11:38.275521+00
60275,BNBUSDT,1m,ohlcv,57837,5,57839,0,ok,"",2026-07-19 14:11:36.672625+00
60274,XRPUSDT,1m,ohlcv,57836,5,57838,0,ok,"",2026-07-19 14:11:16.291689+00
60273,BNBUSDT,30m,ohlcv,62188,4,62189,0,ok,"",2026-07-19 14:11:14.212789+00
60272,SOLUSDT,1m,ohlcv,57836,5,57838,0,ok,"",2026-07-19 14:10:50.925586+00
60271,XRPUSDT,30m,ohlcv,62188,4,62189,0,ok,"",2026-07-19 14:10:46.571469+00
60270,ETHUSDT,1m,ohlcv,54647,5,54649,0,ok,"",2026-07-19 14:10:29.459969+00
60269,SOLUSDT,30m,ohlcv,62188,4,62189,0,ok,"",2026-07-19 14:10:22.898014+00
60268,BTCUSDT,1m,ohlcv,57837,5,57839,0,ok,"",2026-07-19 14:10:10.313507+00
60267,ETHUSDT,30m,ohlcv,62188,4,62189,0,ok,"",2026-07-19 14:10:00.211522+00
60266,DOGEUSDT,1m,ohlcv,57835,5,57837,0,ok,"",2026-07-19 14:09:49.283832+00
60265,BTCUSDT,30m,ohlcv,62188,4,62189,0,ok,"",2026-07-19 14:09:37.8553+00
60264,BNBUSDT,1m,ohlcv,57835,5,57837,0,ok,"",2026-07-19 14:09:27.800295+00
60263,DOGEUSDT,15m,ohlcv,124376,4,124377,0,ok,"",2026-07-19 14:09:14.629698+00
60262,XRPUSDT,1m,ohlcv,57834,5,57836,0,ok,"",2026-07-19 14:09:06.270584+00
60261,SOLUSDT,1m,ohlcv,57834,5,57836,0,ok,"",2026-07-19 14:08:46.22342+00
60260,BNBUSDT,15m,ohlcv,124375,5,124377,0,ok,"",2026-07-19 14:08:28.086463+00
60259,ETHUSDT,1m,ohlcv,54645,5,54647,0,ok,"",2026-07-19 14:08:25.784846+00
60258,BTCUSDT,1m,ohlcv,57835,5,57837,0,ok,"",2026-07-19 14:08:06.369746+00
60257,DOGEUSDT,1m,ohlcv,57833,5,57835,0,ok,"",2026-07-19 14:07:45.688672+00
60256,XRPUSDT,15m,ohlcv,124375,5,124377,0,ok,"",2026-07-19 14:07:44.181215+00
60255,BNBUSDT,1m,ohlcv,57832,6,57835,0,ok,"",2026-07-19 14:07:24.054977+00
60254,XRPUSDT,1m,ohlcv,57832,5,57834,0,ok,"",2026-07-19 14:07:01.160065+00
60253,SOLUSDT,15m,ohlcv,124375,5,124377,0,ok,"",2026-07-19 14:06:57.474506+00
60252,SOLUSDT,1m,ohlcv,57832,5,57834,0,ok,"",2026-07-19 14:06:41.017859+00
60251,ETHUSDT,1m,ohlcv,54642,6,54645,0,ok,"",2026-07-19 14:06:21.428231+00
60250,ETHUSDT,15m,ohlcv,124375,5,124377,0,ok,"",2026-07-19 14:06:13.038282+00
60249,BTCUSDT,1m,ohlcv,57833,5,57835,0,ok,"",2026-07-19 14:06:01.775333+00
60248,DOGEUSDT,1m,ohlcv,57830,6,57833,0,ok,"",2026-07-19 14:05:40.846467+00
60247,BTCUSDT,15m,ohlcv,124375,5,124377,0,ok,"",2026-07-19 14:05:28.811148+00
60246,BNBUSDT,1m,ohlcv,57830,5,57832,0,ok,"",2026-07-19 14:05:19.187625+00
60245,XRPUSDT,1m,ohlcv,57829,6,57832,0,ok,"",2026-07-19 14:04:59.052042+00
60244,DOGEUSDT,5m,ohlcv,373124,8,373129,0,ok,"",2026-07-19 14:04:44.701309+00
60243,SOLUSDT,1m,ohlcv,57829,6,57832,0,ok,"",2026-07-19 14:04:38.215661+00
60242,ETHUSDT,1m,ohlcv,54639,6,54642,0,ok,"",2026-07-19 14:04:17.759197+00
60241,BTCUSDT,1m,ohlcv,57830,6,57833,0,ok,"",2026-07-19 14:03:53.469825+00
60240,DOGEUSDT,1m,ohlcv,57828,5,57830,0,ok,"",2026-07-19 14:03:19.987331+00
60239,BNBUSDT,1m,ohlcv,57827,6,57830,0,ok,"",2026-07-19 14:02:40.059224+00
60238,XRPUSDT,1m,ohlcv,57827,5,57829,0,ok,"",2026-07-19 14:02:14.1932+00
60237,SOLUSDT,1m,ohlcv,57827,5,57829,0,ok,"",2026-07-19 14:01:37.166912+00
60236,BNBUSDT,5m,ohlcv,373123,8,373128,0,ok,"",2026-07-19 14:01:22.586946+00
60235,ETHUSDT,1m,ohlcv,54637,5,54639,0,ok,"",2026-07-19 14:01:06.359817+00
60234,BTCUSDT,1m,ohlcv,57828,5,57830,0,ok,"",2026-07-19 14:00:43.646143+00
60233,DOGEUSDT,1m,ohlcv,57825,6,57828,0,ok,"",2026-07-19 14:00:22.480498+00
60232,BNBUSDT,1m,ohlcv,57825,5,57827,0,ok,"",2026-07-19 14:00:01.065097+00
60231,XRPUSDT,1m,ohlcv,57825,5,57827,0,ok,"",2026-07-19 13:59:41.301906+00
60230,SOLUSDT,1m,ohlcv,57824,6,57827,0,ok,"",2026-07-19 13:59:21.525208+00
60229,XRPUSDT,5m,ohlcv,373122,9,373128,0,ok,"",2026-07-19 13:59:06.009687+00
60228,ETHUSDT,1m,ohlcv,54635,5,54637,0,ok,"",2026-07-19 13:59:00.292197+00
60227,BTCUSDT,1m,ohlcv,57826,5,57828,0,ok,"",2026-07-19 13:58:41.019868+00
60226,DOGEUSDT,1m,ohlcv,57823,5,57825,0,ok,"",2026-07-19 13:58:20.619747+00
60225,BNBUSDT,1m,ohlcv,57823,5,57825,0,ok,"",2026-07-19 13:57:58.968264+00
60224,XRPUSDT,1m,ohlcv,57822,6,57825,0,ok,"",2026-07-19 13:57:38.733341+00
60223,SOLUSDT,1m,ohlcv,57822,5,57824,0,ok,"",2026-07-19 13:57:19.134165+00
60222,ETHUSDT,1m,ohlcv,54633,5,54635,0,ok,"",2026-07-19 13:56:59.061837+00
60221,SOLUSDT,5m,ohlcv,373121,9,373127,0,ok,"",2026-07-19 13:56:56.596822+00
60220,BTCUSDT,1m,ohlcv,57823,6,57826,0,ok,"",2026-07-19 13:56:37.332431+00
60219,DOGEUSDT,1m,ohlcv,57821,5,57823,0,ok,"",2026-07-19 13:56:17.099971+00
60218,BNBUSDT,1m,ohlcv,57821,5,57823,0,ok,"",2026-07-19 13:55:46.045225+00
60217,XRPUSDT,1m,ohlcv,57820,5,57822,0,ok,"",2026-07-19 13:55:21.169422+00
60216,SOLUSDT,1m,ohlcv,57820,5,57822,0,ok,"",2026-07-19 13:54:57.932447+00
60215,ETHUSDT,1m,ohlcv,54631,5,54633,0,ok,"",2026-07-19 13:54:34.73414+00
60214,ETHUSDT,5m,ohlcv,373120,10,373127,0,ok,"",2026-07-19 13:54:22.882868+00
60213,BTCUSDT,1m,ohlcv,57821,5,57823,0,ok,"",2026-07-19 13:54:11.676189+00
60212,DOGEUSDT,1m,ohlcv,57819,5,57821,0,ok,"",2026-07-19 13:53:51.312035+00
60211,BNBUSDT,1m,ohlcv,57819,5,57821,0,ok,"",2026-07-19 13:53:29.650914+00
60210,XRPUSDT,1m,ohlcv,57818,5,57820,0,ok,"",2026-07-19 13:53:10.020819+00
60209,SOLUSDT,1m,ohlcv,57818,5,57820,0,ok,"",2026-07-19 13:52:49.701884+00
60208,ETHUSDT,1m,ohlcv,54629,5,54631,0,ok,"",2026-07-19 13:52:29.331339+00
60207,BTCUSDT,5m,ohlcv,373120,9,373126,0,ok,"",2026-07-19 13:52:12.206284+00
60206,BTCUSDT,1m,ohlcv,57819,5,57821,0,ok,"",2026-07-19 13:52:09.747833+00
60205,DOGEUSDT,1m,ohlcv,57817,5,57819,0,ok,"",2026-07-19 13:51:49.572066+00
60204,BNBUSDT,1m,ohlcv,57816,6,57819,0,ok,"",2026-07-19 13:51:26.111119+00
60203,XRPUSDT,1m,ohlcv,57816,5,57818,0,ok,"",2026-07-19 13:51:06.201908+00
60202,SOLUSDT,1m,ohlcv,57816,5,57818,0,ok,"",2026-07-19 13:50:45.82873+00
60201,ETHUSDT,1m,ohlcv,54626,6,54629,0,ok,"",2026-07-19 13:50:25.421223+00
60200,BTCUSDT,1m,ohlcv,57817,5,57819,0,ok,"",2026-07-19 13:50:06.790285+00
60199,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:49:59.173463+00
60198,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:49:57.257236+00
60197,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:49:55.12339+00
60196,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:49:53.260231+00
60195,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:49:51.41941+00
60194,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:49:49.348918+00
60193,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:49:47.707383+00
60192,DOGEUSDT,1m,ohlcv,57814,6,57817,0,ok,"",2026-07-19 13:49:45.642337+00
60191,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:49:35.303407+00
60190,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:49:22.565304+00
60189,BNBUSDT,1m,ohlcv,57814,5,57816,0,ok,"",2026-07-19 13:49:16.432919+00
60188,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:49:09.843338+00
60187,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:48:56.544328+00
60186,XRPUSDT,1m,ohlcv,57814,5,57816,0,ok,"",2026-07-19 13:48:48.48515+00
60185,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:48:43.512345+00
60184,DOGEUSDT,30m,ohlcv,62186,5,62188,0,ok,"",2026-07-19 13:48:30.34243+00
60183,SOLUSDT,1m,ohlcv,57813,6,57816,0,ok,"",2026-07-19 13:48:23.244609+00
60182,BNBUSDT,30m,ohlcv,62186,5,62188,0,ok,"",2026-07-19 13:48:06.732006+00
60181,ETHUSDT,1m,ohlcv,54624,5,54626,0,ok,"",2026-07-19 13:48:02.828265+00
60180,XRPUSDT,30m,ohlcv,62186,5,62188,0,ok,"",2026-07-19 13:47:42.492624+00
60179,BTCUSDT,1m,ohlcv,57814,6,57817,0,ok,"",2026-07-19 13:47:41.765569+00
60178,DOGEUSDT,1m,ohlcv,57812,5,57814,0,ok,"",2026-07-19 13:47:18.825446+00
60177,SOLUSDT,30m,ohlcv,62186,5,62188,0,ok,"",2026-07-19 13:47:17.686414+00
60176,BNBUSDT,1m,ohlcv,57812,5,57814,0,ok,"",2026-07-19 13:46:52.595343+00
60175,ETHUSDT,30m,ohlcv,62186,5,62188,0,ok,"",2026-07-19 13:46:50.800623+00
60174,XRPUSDT,1m,ohlcv,57811,6,57814,0,ok,"",2026-07-19 13:46:27.757244+00
60173,BTCUSDT,30m,ohlcv,62186,5,62188,0,ok,"",2026-07-19 13:46:22.239463+00
60172,SOLUSDT,1m,ohlcv,57811,5,57813,0,ok,"",2026-07-19 13:46:02.410499+00
60171,DOGEUSDT,15m,ohlcv,124373,6,124376,0,ok,"",2026-07-19 13:45:55.396586+00
60170,ETHUSDT,1m,ohlcv,54622,5,54624,0,ok,"",2026-07-19 13:45:42.343989+00
60169,BTCUSDT,1m,ohlcv,57812,5,57814,0,ok,"",2026-07-19 13:45:17.812829+00
60168,BNBUSDT,15m,ohlcv,124373,5,124375,0,ok,"",2026-07-19 13:45:09.210221+00
60167,DOGEUSDT,1m,ohlcv,57810,5,57812,0,ok,"",2026-07-19 13:44:57.175468+00
60166,BNBUSDT,1m,ohlcv,57809,6,57812,0,ok,"",2026-07-19 13:44:36.099554+00
60165,XRPUSDT,15m,ohlcv,124373,5,124375,0,ok,"",2026-07-19 13:44:24.723677+00
60164,XRPUSDT,1m,ohlcv,57809,5,57811,0,ok,"",2026-07-19 13:44:15.436584+00
60163,SOLUSDT,1m,ohlcv,57808,6,57811,0,ok,"",2026-07-19 13:43:54.958316+00
60162,SOLUSDT,15m,ohlcv,124373,5,124375,0,ok,"",2026-07-19 13:43:40.300031+00
60161,ETHUSDT,1m,ohlcv,54619,6,54622,0,ok,"",2026-07-19 13:43:34.16959+00
60160,BTCUSDT,1m,ohlcv,57809,6,57812,0,ok,"",2026-07-19 13:43:12.363981+00
60159,ETHUSDT,15m,ohlcv,124373,5,124375,0,ok,"",2026-07-19 13:42:44.702862+00
60158,DOGEUSDT,1m,ohlcv,57807,6,57810,0,ok,"",2026-07-19 13:42:42.742062+00
60157,BNBUSDT,1m,ohlcv,57806,6,57809,0,ok,"",2026-07-19 13:42:15.01121+00
60156,XRPUSDT,1m,ohlcv,57805,7,57809,0,ok,"",2026-07-19 13:41:53.525897+00
60155,BTCUSDT,15m,ohlcv,124373,5,124375,0,ok,"",2026-07-19 13:41:52.662886+00
60154,SOLUSDT,1m,ohlcv,57805,6,57808,0,ok,"",2026-07-19 13:41:24.326221+00
60153,ETHUSDT,1m,ohlcv,54615,7,54619,0,ok,"",2026-07-19 13:40:52.038927+00
60152,DOGEUSDT,5m,ohlcv,373117,10,373124,0,ok,"",2026-07-19 13:40:46.522163+00
60151,BTCUSDT,1m,ohlcv,57806,6,57809,0,ok,"",2026-07-19 13:40:17.490359+00
60150,DOGEUSDT,1m,ohlcv,57803,7,57807,0,ok,"",2026-07-19 13:39:50.680834+00
60149,BNBUSDT,1m,ohlcv,57802,7,57806,0,ok,"",2026-07-19 13:39:17.150417+00
60148,XRPUSDT,1m,ohlcv,57801,7,57805,0,ok,"",2026-07-19 13:38:41.089523+00
60147,SOLUSDT,1m,ohlcv,57800,8,57805,0,ok,"",2026-07-19 13:37:48.09278+00
60146,ETHUSDT,1m,ohlcv,54610,8,54615,0,ok,"",2026-07-19 13:37:06.691176+00
60145,BNBUSDT,5m,ohlcv,373116,10,373123,0,ok,"",2026-07-19 13:36:38.951078+00
60144,BTCUSDT,1m,ohlcv,57800,9,57806,0,ok,"",2026-07-19 13:36:38.085182+00
60143,DOGEUSDT,1m,ohlcv,57797,9,57803,0,ok,"",2026-07-19 13:36:03.45872+00
60142,BNBUSDT,1m,ohlcv,57797,8,57802,0,ok,"",2026-07-19 13:35:05.333973+00
60141,XRPUSDT,1m,ohlcv,57796,8,57801,0,ok,"",2026-07-19 13:34:16.124781+00
60140,SOLUSDT,1m,ohlcv,57795,8,57800,0,ok,"",2026-07-19 13:33:21.967348+00
60139,ETHUSDT,1m,ohlcv,54605,8,54610,0,ok,"",2026-07-19 13:32:32.946307+00
60138,BTCUSDT,1m,ohlcv,57795,8,57800,0,ok,"",2026-07-19 13:31:49.696786+00
60137,XRPUSDT,5m,ohlcv,373115,10,373122,0,ok,"",2026-07-19 13:31:47.21408+00
60136,DOGEUSDT,1m,ohlcv,57792,8,57797,0,ok,"",2026-07-19 13:30:51.845794+00
60135,BNBUSDT,1m,ohlcv,57792,8,57797,0,ok,"",2026-07-19 13:29:59.140186+00
60134,XRPUSDT,1m,ohlcv,57791,8,57796,0,ok,"",2026-07-19 13:29:06.127755+00
60133,SOLUSDT,1m,ohlcv,57791,7,57795,0,ok,"",2026-07-19 13:28:15.34709+00
60132,ETHUSDT,1m,ohlcv,54601,7,54605,0,ok,"",2026-07-19 13:27:26.242094+00
60131,BTCUSDT,1m,ohlcv,57792,6,57795,0,ok,"",2026-07-19 13:26:38.273004+00
60130,SOLUSDT,5m,ohlcv,373115,9,373121,0,ok,"",2026-07-19 13:26:31.934795+00
60129,DOGEUSDT,1m,ohlcv,57789,6,57792,0,ok,"",2026-07-19 13:25:47.082667+00
60128,BNBUSDT,1m,ohlcv,57789,6,57792,0,ok,"",2026-07-19 13:24:49.499095+00
60127,XRPUSDT,1m,ohlcv,57788,6,57791,0,ok,"",2026-07-19 13:24:10.501548+00
60126,SOLUSDT,1m,ohlcv,57788,6,57791,0,ok,"",2026-07-19 13:23:35.421362+00
60125,ETHUSDT,1m,ohlcv,54598,6,54601,0,ok,"",2026-07-19 13:23:12.641816+00
60124,BTCUSDT,1m,ohlcv,57789,6,57792,0,ok,"",2026-07-19 13:22:49.4208+00
60123,ETHUSDT,5m,ohlcv,373114,9,373120,0,ok,"",2026-07-19 13:22:37.285513+00
60122,DOGEUSDT,1m,ohlcv,57786,6,57789,0,ok,"",2026-07-19 13:22:22.522367+00
60121,BNBUSDT,1m,ohlcv,57786,6,57789,0,ok,"",2026-07-19 13:21:55.153419+00
60120,XRPUSDT,1m,ohlcv,57785,6,57788,0,ok,"",2026-07-19 13:21:27.869397+00
60119,SOLUSDT,1m,ohlcv,57785,6,57788,0,ok,"",2026-07-19 13:20:52.906322+00
60118,ETHUSDT,1m,ohlcv,54596,5,54598,0,ok,"",2026-07-19 13:20:22.4136+00
60117,BTCUSDT,1m,ohlcv,57786,6,57789,0,ok,"",2026-07-19 13:19:57.351897+00
60116,BTCUSDT,5m,ohlcv,373114,9,373120,0,ok,"",2026-07-19 13:19:27.063491+00
60115,DOGEUSDT,1m,ohlcv,57784,5,57786,0,ok,"",2026-07-19 13:19:18.051117+00
60114,BNBUSDT,1m,ohlcv,57783,6,57786,0,ok,"",2026-07-19 13:18:44.815854+00
60113,XRPUSDT,1m,ohlcv,57782,6,57785,0,ok,"",2026-07-19 13:18:21.076711+00
60112,SOLUSDT,1m,ohlcv,57782,6,57785,0,ok,"",2026-07-19 13:17:55.624582+00
60111,ETHUSDT,1m,ohlcv,54593,6,54596,0,ok,"",2026-07-19 13:17:31.118308+00
60110,BTCUSDT,1m,ohlcv,57783,6,57786,0,ok,"",2026-07-19 13:17:07.8068+00
60109,DOGEUSDT,1m,ohlcv,57781,6,57784,0,ok,"",2026-07-19 13:16:42.181563+00
60108,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:16:39.296354+00
60107,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:16:36.817543+00
60106,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:16:34.686409+00
60105,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:16:32.70004+00
60104,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:16:30.635755+00
60103,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-19 13:16:28.762716+00
60102,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:16:27.185657+00
60101,BNBUSDT,1m,ohlcv,57780,6,57783,0,ok,"",2026-07-19 13:16:12.525806+00
60100,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:16:11.763842+00
60099,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:15:56.638+00
60098,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:15:39.23332+00
60097,XRPUSDT,1m,ohlcv,57779,6,57782,0,ok,"",2026-07-19 13:15:37.133304+00
60096,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:15:24.324394+00
60095,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-19 13:15:00.555394+00
60094,SOLUSDT,1m,ohlcv,57778,7,57782,0,ok,"",2026-07-19 13:14:57.907419+00
60093,DOGEUSDT,15m,ohlcv,124371,5,124373,0,ok,"",2026-07-19 13:14:44.421933+00
60092,ETHUSDT,1m,ohlcv,54589,7,54593,0,ok,"",2026-07-19 13:14:26.632307+00
60091,BTCUSDT,1m,ohlcv,57779,7,57783,0,ok,"",2026-07-19 13:14:01.204202+00
60090,BNBUSDT,15m,ohlcv,124371,5,124373,0,ok,"",2026-07-19 13:13:43.263466+00
60089,DOGEUSDT,1m,ohlcv,57776,8,57781,0,ok,"",2026-07-19 13:13:36.290558+00
60088,BNBUSDT,1m,ohlcv,57775,8,57780,0,ok,"",2026-07-19 13:13:06.19617+00
60087,XRPUSDT,15m,ohlcv,124371,5,124373,0,ok,"",2026-07-19 13:12:34.196114+00
60086,XRPUSDT,1m,ohlcv,57774,8,57779,0,ok,"",2026-07-19 13:12:28.487273+00
